FarmID,HouseID,Sample_Type,sampleID,Farm_House,diluation_1,diluation_3,diluation_4,CFU,Test,Date,Cycle
CP,H3,C,13,CPH3C13,,,51,5.10E+06,6.7,3/6/13,2nd cycle
CP,H3,C,14,CPH3C14,,411,,4.10E+05,5.6,3/6/13,2nd cycle
CP,H3,C,15,CPH3C15,,544,,5.40E+05,5.7,3/6/13,2nd cycle
CP,H3,B,1,CPH3B1,,2796,,2.70E+06,6.4,3/6/13,2nd cycle
CP,H3,B,2,CPH3B2,,433,,4.30E+05,5.6,3/6/13,2nd cycle
CP,H3,B,3,CPH3B3,,1044,,1.00E+06,6,3/6/13,2nd cycle
CP,H4,C,1,CPH4C1,,800,,8.00E+05,5.9,3/6/13,2nd cycle
CP,H4,C,2,CPH4C2,,848,,8.40E+05,5.9,3/6/13,2nd cycle
CP,H4,C,3,CPH4C3,,210,,2.10E+05,5.3,3/6/13,2nd cycle
CP,H4,C,4,CPH4C4,,332,,3.30E+05,5.5,3/6/13,2nd cycle
CP,H4,C,5,CPH4C5,,216,,2.10E+05,5.3,3/6/13,2nd cycle
CP,H4,C,6,CPH4C6,,324,,3.20E+05,5.5,3/6/13,2nd cycle
CP,H4,C,7,CPH4C7,,912,,9.10E+05,6,3/6/13,2nd cycle
CP,H4,C,8,CPH4C8,,,180,1.80E+07,7.3,3/6/13,2nd cycle
CP,H4,C,9,CPH4C9,,920,,9.20E+05,6,3/6/13,2nd cycle
CP,H4,C,10,CPH4C10,,1072,,1.00E+06,6,3/6/13,2nd cycle
CP,H4,C,11,CPH4C11,,,41,4.10E+06,6.6,3/6/13,2nd cycle
CP,H4,C,12,CPH4C12,,,344,3.40E+07,7.5,3/6/13,2nd cycle
CP,H4,C,13,CPH4C13,268,,,2.60E+04,4.4,3/6/13,2nd cycle
CP,H4,C,14,CPH4C14,,72,,7.20E+04,4.9,3/6/13,2nd cycle
CP,H4,C,15,CPH4C15,,118,,1.10E+05,5,3/6/13,2nd cycle
CP,H4,B,1,CPH4B1,,1520,,1.50E+06,6.2,3/6/13,2nd cycle
CP,H4,B,2,CPH4B2,,728,,7.20E+05,5.9,3/6/13,2nd cycle
CP,H4,B,3,CPH4B3,,632,,6.30E+05,5.8,3/6/13,2nd cycle
CP,H1,C,1,CPH1C1,,46,,4.60E+04,4.7,5/17/13,3rd cycle
CP,H1,C,2,CPH1C2,,398,,3.98E+05,5.6,5/17/13,3rd cycle
CP,H1,C,3,CPH1C3,,412,,4.12E+05,5.6,5/17/13,3rd cycle
CP,H1,C,4,CPH1C4,,204,,2.04E+05,5.3,5/17/13,3rd cycle
CP,H1,C,5,CPH1C5,,,28,2.80E+06,6.4,5/17/13,3rd cycle
CP,H1,C,6,CPH1C6,,,70,7.00E+06,6.8,5/17/13,3rd cycle
CP,H1,C,7,CPH1C7,,,199,1.99E+07,7.3,5/17/13,3rd cycle
CP,H1,C,8,CPH1C8,274,,,2.74E+04,4.4,5/17/13,3rd cycle
CP,H1,C,9,CPH1C9,,,167,1.67E+07,7.2,5/17/13,3rd cycle
CP,H1,C,10,CPH1C10,,624,,6.24E+05,5.8,5/17/13,3rd cycle
CP,H1,C,11,CPH1C11,,1144,,1.14E+06,6.1,5/17/13,3rd cycle
CP,H1,C,12,CPH1C12,,,21,2.10E+06,6.3,5/17/13,3rd cycle
CP,H1,C,13,CPH1C13,,33,,3.30E+04,4.5,5/17/13,3rd cycle
CP,H1,C,14,CPH1C14,,100,,1.00E+05,5,5/17/13,3rd cycle
CP,H1,C,15,CPH1C15,,117,,1.17E+05,5.1,5/17/13,3rd cycle
CP,H1,B,1,CPH1B1,,,21,2.10E+05,5.3,5/17/13,3rd cycle
CP,H1,B,2,CPH1B2,,0,,0.00E+00,0,5/17/13,3rd cycle
CP,H1,B,3,CPH1B3,,42,,4.20E+06,6.6,5/17/13,3rd cycle
CP,H2,C,1,CPH2C1,,466,,4.66E+05,5.7,5/17/13,3rd cycle
CP,H2,C,2,CPH2C2,,32,,3.20E+04,4.5,5/17/13,3rd cycle
CP,H2,C,3,CPH2C3,,488,,4.88E+05,5.7,5/17/13,3rd cycle
CP,H2,C,4,CPH2C4,,190,,1.90E+05,5.3,5/17/13,3rd cycle
CP,H2,C,5,CPH2C5,,421,,4.21E+05,5.6,5/17/13,3rd cycle
CP,H2,C,6,CPH2C6,,297,,2.97E+05,5.5,5/17/13,3rd cycle
CP,H2,C,7,CPH2C7,,128,,1.28E+05,5.1,5/17/13,3rd cycle
CP,H2,C,8,CPH2C8,,,39,3.90E+06,6.6,5/17/13,3rd cycle
CP,H2,C,9,CPH2C9,,,63,6.30E+06,6.8,5/17/13,3rd cycle
CP,H2,C,10,CPH2C10,,480,,4.80E+05,5.7,5/17/13,3rd cycle
CP,H2,C,11,CPH2C11,,,71,7.10E+06,6.9,5/17/13,3rd cycle
CP,H2,C,12,CPH2C12,,31,,3.10E+04,4.5,5/17/13,3rd cycle
CP,H2,C,13,CPH2C13,296,,,2.96E+04,4.5,5/17/13,3rd cycle
CP,H2,C,14,CPH2C14,,,361,3.61E+07,7.6,5/17/13,3rd cycle
CP,H2,C,15,CPH2C15,,439,,4.39E+05,5.6,5/17/13,3rd cycle
CP,H2,B,1,CPH2B1,169,,,1.69E+04,4.2,5/17/13,3rd cycle
CP,H2,B,2,CPH2B2,,29,,2.90E+04,4.5,5/17/13,3rd cycle
CP,H2,B,3,CPH2B3,103,,,1.03E+04,4,5/17/13,3rd cycle
CP,H3,C,1,CPH3C1,,,30,3.00E+06,6.5,5/17/13,3rd cycle
CP,H3,C,2,CPH3C2,,94,,9.40E+04,5,5/17/13,3rd cycle
CP,H3,C,3,CPH3C3,,976,,9.76E+05,6,5/17/13,3rd cycle
CP,H3,C,4,CPH3C4,,992,,9.92E+05,6,5/17/13,3rd cycle
CP,H3,C,5,CPH3C5,26,,,2.60E+03,3.4,5/17/13,3rd cycle
CP,H3,C,6,CPH3C6,,123,,1.23E+05,5.1,5/17/13,3rd cycle
CP,H3,C,7,CPH3C7,,336,,3.36E+05,5.5,5/17/13,3rd cycle
CP,H3,C,8,CPH3C8,,,58,5.80E+04,4.8,5/17/13,3rd cycle
CP,H3,C,9,CPH3C9,,528,,5.28E+05,5.7,5/17/13,3rd cycle
CP,H3,C,10,CPH3C10,,200,,2.00E+05,5.3,5/17/13,3rd cycle
CP,H3,C,11,CPH3C11,,1584,,1.58E+06,6.2,5/17/13,3rd cycle
CP,H3,C,12,CPH3C12,732,,,7.32E+04,4.9,5/17/13,3rd cycle
CP,H3,C,13,CPH3C13,248,,,2.48E+04,4.4,5/17/13,3rd cycle
CP,H3,C,14,CPH3C14,,496,,4.96E+05,5.7,5/17/13,3rd cycle
CP,H3,C,15,CPH3C15,,380,,3.80E+05,5.6,5/17/13,3rd cycle
CP,H3,B,1,CPH3B1,,70,,7.00E+04,4.8,5/17/13,3rd cycle
CP,H3,B,2,CPH3B2,,165,,1.65E+05,5.2,5/17/13,3rd cycle
CP,H3,B,3,CPH3B3,,179,,1.79E+05,5.3,5/17/13,3rd cycle
CP,H4,C,1,CPH4C1,,,164,1.64E+07,7.2,5/17/13,3rd cycle
CP,H4,C,2,CPH4C2,,2568,,2.57E+06,6.4,5/17/13,3rd cycle
CP,H4,C,3,CPH4C3,,,116,1.16E+07,7.1,5/17/13,3rd cycle
CP,H4,C,4,CPH4C4,,,30,3.00E+06,6.5,5/17/13,3rd cycle
CP,H4,C,5,CPH4C5,,,132,1.32E+07,7.1,5/17/13,3rd cycle
CP,H4,C,6,CPH4C6,,,135,1.35E+07,7.1,5/17/13,3rd cycle
CP,H4,C,7,CPH4C7,,0,,0.00E+00,0,5/17/13,3rd cycle
CP,H4,C,8,CPH4C8,,,69,6.90E+06,6.8,5/17/13,3rd cycle
CP,H4,C,9,CPH4C9,,,80,8.00E+06,6.9,5/17/13,3rd cycle
CP,H4,C,10,CPH4C10,,1936,,1.94E+06,6.3,5/17/13,3rd cycle
CP,H4,C,11,CPH4C11,,756,,7.56E+05,5.9,5/17/13,3rd cycle
CP,H4,C,12,CPH4C12,,1904,,1.90E+06,6.3,5/17/13,3rd cycle
CP,H4,C,13,CPH4C13,248,,,2.48E+04,4.4,5/17/13,3rd cycle
CP,H4,C,14,CPH4C14,,,47,4.70E+06,6.7,5/17/13,3rd cycle
CP,H4,C,15,CPH4C15,,246,,2.46E+05,5.4,5/17/13,3rd cycle
CP,H4,B,1,CPH4B1,,172,,1.72E+05,5.2,5/17/13,3rd cycle
CP,H4,B,2,CPH4B2,,67,,6.70E+04,4.8,5/17/13,3rd cycle
CP,H4,B,3,CPH4B3,456,,,4.56E+04,4.7,5/17/13,3rd cycle
CP,H1,C,1,CPH1C1,,115,,1.15E+05,5.1,7/31/13,4th cycle
CP,H1,C,2,CPH1C2,,34,,3.40E+04,4.5,7/31/13,4th cycle
CP,H1,C,3,CPH1C3,,444,,4.44E+05,5.6,7/31/13,4th cycle
CP,H1,C,4,CPH1C4,,322,,3.22E+05,5.5,7/31/13,4th cycle
CP,H1,C,5,CPH1C5,296,,,2.96E+04,4.5,7/31/13,4th cycle
CP,H1,C,6,CPH1C6,,312,,3.12E+05,5.5,7/31/13,4th cycle
CP,H1,C,7,CPH1C7,,46,,4.60E+04,4.7,7/31/13,4th cycle
CP,H1,C,8,CPH1C8,200,,,2.00E+04,4.3,7/31/13,4th cycle
CP,H1,C,9,CPH1C9,,,230,2.30E+07,7.4,7/31/13,4th cycle
CP,H1,C,10,CPH1C10,,7,,7.00E+03,3.8,7/31/13,4th cycle
CP,H1,C,11,CPH1C11,,224,,2.24E+05,5.4,7/31/13,4th cycle
CP,H1,C,12,CPH1C12,,46,,4.60E+04,4.7,7/31/13,4th cycle
CP,H1,C,13,CPH1C13,,248,,2.48E+05,5.4,7/31/13,4th cycle
CP,H1,C,14,CPH1C14,,89,,8.90E+04,4.9,7/31/13,4th cycle
CP,H1,C,15,CPH1C15,,208,,2.08E+05,5.3,7/31/13,4th cycle
CP,H1,B,1,CPH1B1,,12,,1.20E+04,4.1,7/31/13,4th cycle
CP,H1,B,2,CPH1B2,,34,,3.40E+04,4.5,7/31/13,4th cycle
CP,H1,B,3,CPH1B3,,69,,6.90E+04,4.8,7/31/13,4th cycle
CP,H2,C,1,CPH2C1,,0,,0.00E+00,0,7/31/13,4th cycle
CP,H2,C,2,CPH2C2,,0,,0.00E+00,0,7/31/13,4th cycle
CP,H2,C,3,CPH2C3,3,,,3.00E+02,2.5,7/31/13,4th cycle
CP,H2,C,4,CPH2C4,9,,,9.00E+02,3,7/31/13,4th cycle
CP,H2,C,5,CPH2C5,2,,,9.00E+02,3,7/31/13,4th cycle
CP,H2,C,6,CPH2C6,4,,,4.00E+02,2.6,7/31/13,4th cycle
CP,H2,C,7,CPH2C7,,120,,1.20E+05,5.1,7/31/13,4th cycle
CP,H2,C,8,CPH2C8,114,,,1.14E+04,4.1,7/31/13,4th cycle
CP,H2,C,9,CPH2C9,22,,,2.20E+03,3.3,7/31/13,4th cycle
CP,H2,C,10,CPH2C10,3,,,3.00E+02,2.5,7/31/13,4th cycle
CP,H2,C,11,CPH2C11,278,,,2.78E+04,4.4,7/31/13,4th cycle
CP,H2,C,12,CPH2C12,453,,,4.53E+04,4.7,7/31/13,4th cycle
CP,H2,C,13,CPH2C13,193,,,1.93E+04,4.3,7/31/13,4th cycle
CP,H2,C,14,CPH2C14,230,,,2.30E+04,4.4,7/31/13,4th cycle
CP,H2,C,15,CPH2C15,47,,,4.70E+03,3.7,7/31/13,4th cycle
CP,H2,B,1,CPH2B1,,1,,1.00E+03,3,7/31/13,4th cycle
CP,H2,B,2,CPH2B2,,No Sample,,,,7/31/13,4th cycle
CP,H2,B,3,CPH2B3,,6,,6.00E+03,3.8,7/31/13,4th cycle
CP,H3,C,1,CPH3C1,,296,,2.96E+05,5.5,7/31/13,4th cycle
CP,H3,C,2,CPH3C2,,109,,1.09E+05,5,7/31/13,4th cycle
CP,H3,C,3,CPH3C3,,180,,1.80E+05,5.3,7/31/13,4th cycle
CP,H3,C,4,CPH3C4,,216,,2.16E+05,5.3,7/31/13,4th cycle
CP,H3,C,5,CPH3C5,,98,,9.80E+04,5,7/31/13,4th cycle
CP,H3,C,6,CPH3C6,,848,,8.48E+05,5.9,7/31/13,4th cycle
CP,H3,C,7,CPH3C7,,35,,3.50E+04,4.5,7/31/13,4th cycle
CP,H3,C,8,CPH3C8,,,316,3.16E+07,7.5,7/31/13,4th cycle
CP,H3,C,9,CPH3C9,65,,,6.50E+03,3.8,7/31/13,4th cycle
CP,H3,C,10,CPH3C10,,147,,1.47E+05,5.2,7/31/13,4th cycle
CP,H3,C,11,CPH3C11,,1792,,1.79E+06,6.3,7/31/13,4th cycle
CP,H3,C,12,CPH3C12,,944,,9.44E+05,6,7/31/13,4th cycle
CP,H3,C,13,CPH3C13,,401,,4.01E+05,5.6,7/31/13,4th cycle
CP,H3,C,14,CPH3C14,,,63,6.30E+06,6.8,7/31/13,4th cycle
CP,H3,C,15,CPH3C15,,1640,,1.64E+06,6.2,7/31/13,4th cycle
CP,H3,B,1,CPH3B1,,,15,1.50E+06,6.2,7/31/13,4th cycle
CP,H3,B,2,CPH3B2,,0,,0.00E+00,0,7/31/13,4th cycle
CP,H3,B,3,CPH3B3,,52,,5.20E+04,4.7,7/31/13,4th cycle
CP,H4,C,1,CPH4C1,,612,,6.12E+05,5.8,7/31/13,4th cycle
CP,H4,C,2,CPH4C2,,348,,3.48E+05,5.5,7/31/13,4th cycle
CP,H4,C,3,CPH4C3,,19,,1.90E+04,4.3,7/31/13,4th cycle
CP,H4,C,4,CPH4C4,,,135,1.35E+07,7.1,7/31/13,4th cycle
CP,H4,C,5,CPH4C5,,376,,3.76E+05,5.6,7/31/13,4th cycle
CP,H4,C,6,CPH4C6,46,,,4.60E+03,3.7,7/31/13,4th cycle
CP,H4,C,7,CPH4C7,,2704,,2.70E+06,6.4,7/31/13,4th cycle
CP,H4,C,8,CPH4C8,,336,,3.36E+05,5.5,7/31/13,4th cycle
CP,H4,C,9,CPH4C9,,,204,2.04E+07,7.3,7/31/13,4th cycle
CP,H4,C,10,CPH4C10,,,92,9.20E+06,7,7/31/13,4th cycle
CP,H4,C,11,CPH4C11,,,31,3.10E+06,6.5,7/31/13,4th cycle
CP,H4,C,12,CPH4C12,101,,,1.01E+04,4,7/31/13,4th cycle
CP,H4,C,13,CPH4C13,,86,,8.60E+04,4.9,7/31/13,4th cycle
CP,H4,C,14,CPH4C14,,,43,4.30E+06,6.6,7/31/13,4th cycle
CP,H4,C,15,CPH4C15,,88,,8.80E+04,4.9,7/31/13,4th cycle
CP,H4,B,1,CPH4B1,,,11,1.10E+05,5,7/31/13,4th cycle
CP,H4,B,2,CPH4B2,,,15,1.50E+05,5.2,7/31/13,4th cycle
CP,H4,B,3,CPH4B3,,122,,1.22E+05,5.1,7/31/13,4th cycle
CP,H1,C,1,CPH1C1,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H1,C,2,CPH1C2,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H1,C,3,CPH1C3,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H1,C,4,CPH1C4,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H1,C,5,CPH1C5,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H1,C,6,CPH1C6,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H1,C,7,CPH1C7,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H1,C,8,CPH1C8,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H1,C,9,CPH1C9,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H1,C,10,CPH1C10,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H1,C,11,CPH1C11,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H1,C,12,CPH1C12,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H1,C,13,CPH1C13,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H1,C,14,CPH1C14,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H1,C,15,CPH1C15,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H1,B,1,CPH1B1,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H1,B,2,CPH1B2,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H1,B,3,CPH1B3,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H2,C,1,CPH2C1,,1264,,1.20E+06,6.1,10/3/13,5th cycle
CP,H2,C,2,CPH2C2,13,,,1.30E+03,3.1,10/3/13,5th cycle
CP,H2,C,3,CPH2C3,,302,,3.00E+05,5.5,10/3/13,5th cycle
CP,H2,C,4,CPH2C4,162,,,1.60E+04,4.2,10/3/13,5th cycle
CP,H2,C,5,CPH2C5,,62,,6.20E+04,4.8,10/3/13,5th cycle
CP,H2,C,6,CPH2C6,,63,,6.30E+04,4.8,10/3/13,5th cycle
CP,H2,C,7,CPH2C7,,48,,4.80E+04,4.7,10/3/13,5th cycle
CP,H2,C,8,CPH2C8,,114,,1.10E+05,5,10/3/13,5th cycle
CP,H2,C,9,CPH2C9,85,,,8.50E+03,3.9,10/3/13,5th cycle
CP,H2,C,10,CPH2C10,,270,,2.70E+05,5.4,10/3/13,5th cycle
CP,H2,C,11,CPH2C11,,103,,1.00E+05,5,10/3/13,5th cycle
CP,H2,C,12,CPH2C12,49,,,4.90E+03,3.7,10/3/13,5th cycle
CP,H2,C,13,CPH2C13,60,,,6.00E+03,3.8,10/3/13,5th cycle
CP,H2,C,14,CPH2C14,11,,,1.10E+03,3,10/3/13,5th cycle
CP,H2,C,15,CPH2C15,,148,,1.40E+05,5.1,10/3/13,5th cycle
CP,H2,B,1,CPH2B1,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H2,B,2,CPH2B2,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H2,B,3,CPH2B3,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H3,C,1,CPH3C1,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H3,C,2,CPH3C2,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H3,C,3,CPH3C3,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H3,C,4,CPH3C4,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H3,C,5,CPH3C5,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H3,C,6,CPH3C6,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H3,C,7,CPH3C7,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H3,C,8,CPH3C8,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H3,C,9,CPH3C9,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H3,C,10,CPH3C10,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H3,C,11,CPH3C11,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H3,C,12,CPH3C12,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H3,C,13,CPH3C13,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H3,C,14,CPH3C14,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H3,C,15,CPH3C15,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H3,B,1,CPH3B1,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H3,B,2,CPH3B2,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H3,B,3,CPH3B3,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H4,C,1,CPH4C1,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H4,C,2,CPH4C2,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H4,C,3,CPH4C3,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H4,C,4,CPH4C4,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H4,C,5,CPH4C5,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H4,C,6,CPH4C6,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H4,C,7,CPH4C7,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H4,C,8,CPH4C8,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H4,C,9,CPH4C9,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H4,C,10,CPH4C10,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H4,C,11,CPH4C11,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H4,C,12,CPH4C12,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H4,C,13,CPH4C13,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H4,C,14,CPH4C14,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H4,C,15,CPH4C15,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H4,B,1,CPH4B1,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H4,B,2,CPH4B2,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H4,B,3,CPH4B3,,0,,0.00E+00,0,10/3/13,5th cycle
CP,H1,C,1,CPH1C1,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H1,C,2,CPH1C2,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H1,C,3,CPH1C3,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H1,C,4,CPH1C4,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H1,C,5,CPH1C5,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H1,C,6,CPH1C6,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H1,C,7,CPH1C7,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H1,C,8,CPH1C8,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H1,C,9,CPH1C9,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H1,C,10,CPH1C10,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H1,C,11,CPH1C11,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H1,C,12,CPH1C12,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H1,C,13,CPH1C13,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H1,C,14,CPH1C14,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H1,C,15,CPH1C15,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H1,B,1,CPH1B1,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H1,B,2,CPH1B2,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H1,B,3,CPH1B3,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H2,C,1,CPH2C1,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H2,C,2,CPH2C2,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H2,C,3,CPH2C3,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H2,C,4,CPH2C4,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H2,C,5,CPH2C5,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H2,C,6,CPH2C6,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H2,C,7,CPH2C7,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H2,C,8,CPH2C8,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H2,C,9,CPH2C9,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H2,C,10,CPH2C10,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H2,C,11,CPH2C11,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H2,C,12,CPH2C12,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H2,C,13,CPH2C13,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H2,C,14,CPH2C14,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H2,C,15,CPH2C15,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H2,B,1,CPH2B1,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H2,B,2,CPH2B2,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H2,B,3,CPH2B3,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H3,C,1,CPH3C1,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H3,C,2,CPH3C2,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H3,C,3,CPH3C3,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H3,C,4,CPH3C4,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H3,C,5,CPH3C5,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H3,C,6,CPH3C6,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H3,C,7,CPH3C7,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H3,C,8,CPH3C8,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H3,C,9,CPH3C9,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H3,C,10,CPH3C10,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H3,C,11,CPH3C11,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H3,C,12,CPH3C12,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H3,C,13,CPH3C13,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H3,C,14,CPH3C14,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H3,C,15,CPH3C15,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H3,B,1,CPH3B1,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H3,B,2,CPH3B2,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H3,B,3,CPH3B3,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H4,C,1,CPH4C1,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H4,C,2,CPH4C2,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H4,C,3,CPH4C3,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H4,C,4,CPH4C4,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H4,C,5,CPH4C5,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H4,C,6,CPH4C6,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H4,C,7,CPH4C7,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H4,C,8,CPH4C8,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H4,C,9,CPH4C9,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H4,C,10,CPH4C10,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H4,C,11,CPH4C11,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H4,C,12,CPH4C12,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H4,C,13,CPH4C13,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H4,C,14,CPH4C14,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H4,C,15,CPH4C15,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H4,B,1,CPH4B1,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H4,B,2,CPH4B2,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H4,B,3,CPH4B3,,0,,0.00E+00,0,12/11/13,6th cycle
CP,H1,C,1,CPH1C1,,0,,0.00E+00,0,2/19/14,7th cycle
CP,H1,C,2,CPH1C2,,0,,0.00E+00,0,2/19/14,7th cycle
CP,H1,C,3,CPH1C3,,0,,0.00E+00,0,2/19/14,7th cycle
CP,H1,C,4,CPH1C4,,0,,0.00E+00,0,2/19/14,7th cycle
CP,H1,C,5,CPH1C5,,0,,0.00E+00,0,2/19/14,7th cycle
CP,H1,C,6,CPH1C6,,0,,0.00E+00,0,2/19/14,7th cycle
CP,H1,C,7,CPH1C7,,0,,0.00E+00,0,2/19/14,7th cycle
CP,H1,C,8,CPH1C8,,0,,0.00E+00,0,2/19/14,7th cycle
CP,H1,C,9,CPH1C9,,0,,0.00E+00,0,2/19/14,7th cycle
CP,H1,C,10,CPH1C10,,0,,0.00E+00,0,2/19/14,7th cycle
